,CODE_INSEE,DEP,P22_POP,P16_POP,SUPERF,DENS_LOG_22,REP_MAISON_22,REP_APPART_22,NB_COM_22,TX_EMP_22,CROI_POP_16_22,TX_OCCUP_22,LOG_MEN_22,PART_1529,PART_RES_SECOND,PART_HLM,DENS_POP_22,TX_EMP_22_n,CROI_POP_16_22_n,TX_OCCUP_22_n,LOG_MEN_22_n,PART_RES_SECOND_n,DENS_POP_22_n,POP_LOG_norm,INDICE_TENSION_LOG,INDICE_TENSION,CATEG_TENSION
28441,72141,72,888.999999999999,967.000000000001,12.88,35.7,1.0,0.0,3.0,0.724,-8.07,0.912,0.844,0.141,0.068,0.027,69.02,0.5885416666666665,0.2353038037213898,0.6879432624113475,0.8247422680412371,0.08640406607369759,0.01296449066351938,0.5350873833390191,0.289,0.54,Intermédiaire
28442,72142,72,141.0,160.0,5.38,16.2,1.0,0.0,0.0,0.736,-11.88,0.906,0.788,0.151,0.118,0.0,26.21,0.6197916666666665,0.17256710027992755,0.666666666666667,0.7525773195876289,0.1499364675984752,0.004371676833123582,0.3904747543703372,0.204,0.522,Intermédiaire
28443,72143,72,1941.0,1920.0,27.26,36.6,0.9,0.1,20.0,0.683,1.09,0.875,0.812,0.135,0.063,0.112,71.2,0.48177083333333326,0.38613535320270054,0.5567375886524824,0.7835051546391754,0.08005082592121983,0.01340205978639401,0.5965642624114657,0.299,0.502,Intermédiaire
28444,72144,72,339.0,334.0,25.38,13.0,1.0,0.0,0.0,0.706,1.5,0.875,0.498,0.122,0.376,0.0,13.36,0.5416666666666665,0.39288654701136183,0.5567375886524824,0.3788659793814433,0.4777636594663278,0.0017924276455368953,0.45926867136805716,0.219,0.477,Intermédiaire
28445,72145,72,384.0,394.0,7.45,26.8,1.0,0.0,0.0,0.665,-2.54,0.89,0.865,0.13,0.025,0.023,51.54,0.43489583333333326,0.32636258850650424,0.6099290780141846,0.8518041237113401,0.03176620076238882,0.009455908889276948,0.4690622173946537,0.235,0.5,Intermédiaire
28446,72146,72,3200.0,3015.0,12.18,107.1,1.0,0.0,15.0,0.751,6.14,0.976,0.972,0.123,0.005,0.062,262.73,0.6588541666666665,0.4692903013337725,0.9148936170212765,0.9896907216494844,0.0063532401524777635,0.05184591946720942,0.6359396807501787,0.436,0.686,Tendu
28447,72147,72,1285.0,1082.0,7.88,80.2,1.0,0.0,8.0,0.766,18.76,0.959,0.821,0.154,0.138,0.052,163.07,0.6979166666666665,0.6770953400296394,0.854609929078014,0.795103092783505,0.17534942820838628,0.0318421860792803,0.5640880352561117,0.395,0.7,Tendu
28448,72148,72,80.0,84.9999999999998,5.68,7.3,1.0,0.0,0.0,0.692,-5.88,0.866,0.798,0.175,0.067,0.0,14.08,0.505208333333333,0.2713650584554586,0.5248226950354611,0.7654639175257731,0.08513341804320204,0.001936945887954204,0.34624320710138007,0.164,0.473,Intermédiaire
28449,72149,72,597.000000000001,654.0,23.53,12.8,1.0,0.0,0.0,0.692,-8.72,0.854,0.804,0.201,0.05,0.0,25.37,0.505208333333333,0.22460069158570725,0.4822695035460991,0.7731958762886597,0.06353240152477764,0.004203072216970055,0.5037576473464987,0.228,0.453,Intermédiaire
28450,72150,72,1275.0,1286.0,10.39,50.0,1.0,0.0,4.0,0.784,-0.86,0.967,0.96,0.148,0.008,0.032,122.71,0.7447916666666665,0.35402601679565293,0.8829787234042552,0.9742268041237112,0.010165184243964422,0.023741135712665618,0.5634729576808241,0.38,0.674,Tendu
28451,72151,72,1142.0,1156.0,20.66,28.7,0.9,0.1,3.0,0.69,-1.21,0.897,0.84,0.163,0.057,0.05,55.28,0.4999999999999998,0.3482628025687469,0.6347517730496457,0.8195876288659794,0.07242693773824652,0.01020660087072241,0.5548001287945521,0.291,0.525,Intermédiaire
28452,72152,72,412.0,474.0,5.72,39.5,1.0,0.0,0.0,0.664,-13.08,0.93,0.833,0.125,0.097,0.0,72.03,0.43229166666666674,0.15280750864482137,0.75177304964539,0.8105670103092781,0.12325285895806862,0.013568657204736184,0.4745936837558824,0.238,0.501,Intermédiaire
28453,72153,72,551.999999999999,571.999999999997,26.41,14.6,1.0,0.0,5.0,0.66,-3.5,0.866,0.685,0.102,0.181,0.0,20.9,0.421875,0.31055491519841927,0.5248226950354611,0.6198453608247423,0.22998729351969505,0.0033058547952959307,0.49759360763464044,0.222,0.446,Intermédiaire
28454,72154,72,15081.0,15163.0,74.21,108.0,0.7,0.3,129.0,0.613,-0.54,0.929,0.906,0.183,0.022,0.208,203.22,0.2994791666666665,0.3592952412316812,0.74822695035461,0.9046391752577319,0.02795425667090216,0.0399010852918566,0.7580688392035124,0.392,0.518,Intermédiaire
28455,72155,72,4260.0,4479.00000000001,22.25,85.9,1.0,0.0,33.0,0.729,-4.89,0.959,0.942,0.131,0.017,0.041,191.46,0.6015624999999998,0.28766672155442125,0.854609929078014,0.9510309278350515,0.021601016518424398,0.03754062066570723,0.6584771173898963,0.404,0.614,Tendu
28456,72156,72,920.0,970.000000000001,22.09,21.2,1.0,0.0,2.0,0.753,-5.15,0.905,0.834,0.155,0.071,0.013,41.65,0.6640625,0.28338547670014824,0.6631205673758864,0.8118556701030926,0.09021601016518424,0.007470790253850307,0.5377850760618248,0.301,0.56,Intermédiaire
28457,72157,72,695.000000000001,737.000000000001,7.63,42.1,1.0,0.0,3.0,0.767,-5.7,0.947,0.925,0.14,0.022,0.038,91.09,0.7005208333333333,0.27432899720072457,0.8120567375886525,0.9291237113402062,0.02795425667090216,0.017394376233172155,0.5157148889945563,0.321,0.622,Tendu
28458,72158,72,817.0,846.999999999998,22.88,20.6,1.0,0.0,4.0,0.711,-3.54,0.877,0.755,0.172,0.121,0.071,35.71,0.5546874999999998,0.30989626214391575,0.5638297872340425,0.7100515463917525,0.15374841168996187,0.006278514753907513,0.5284406402890528,0.264,0.499,Intermédiaire
28459,72160,72,585.0,606.0,22.64,14.4,1.0,0.0,2.0,0.725,-3.47,0.871,0.758,0.128,0.113,0.0,25.84,0.5911458333333333,0.31104890498929694,0.5425531914893615,0.7139175257731958,0.14358322744599747,0.0042974105141035755,0.5021604770371557,0.252,0.503,Intermédiaire
28460,72161,72,938.0,903.0,18.32,31.6,1.0,0.0,8.0,0.679,3.88,0.924,0.817,0.119,0.107,0.051,51.2,0.47135416666666674,0.43207640375432244,0.7304964539007095,0.7899484536082473,0.13595933926302414,0.009387664163690997,0.539310111488796,0.301,0.558,Intermédiaire
28461,72163,72,484.0,510.0,13.48,16.5,1.0,0.0,1.0,0.754,-5.1,0.919,0.865,0.162,0.054,0.052,35.91,0.6666666666666665,0.2842087930182777,0.7127659574468086,0.8518041237113401,0.06861499364675985,0.006318658710134542,0.48725550571314846,0.282,0.579,Intermédiaire
28462,72164,72,64.9999999999999,70.0,1.6,24.9,1.0,0.0,0.0,0.795,-7.14,0.874,0.674,0.222,0.201,0.0,40.62,0.7734375,0.2506174872385971,0.5531914893617023,0.6056701030927835,0.2554002541296061,0.0072640488792811014,0.33010724290309024,0.174,0.528,Intermédiaire
28463,72165,72,1937.0,1917.0,24.11,37.0,1.0,0.0,14.0,0.732,1.04,0.945,0.914,0.146,0.031,0.028,80.34,0.6093749999999998,0.3853120368845711,0.8049645390070919,0.9149484536082473,0.03939008894536213,0.015236638585969286,0.5964018066069758,0.368,0.618,Tendu
28464,72166,72,295.0,331.000000000001,6.4,23.3,1.0,0.0,2.0,0.76,-10.88,0.91,0.865,0.151,0.045,0.0,46.09,0.6822916666666665,0.18903342664251607,0.6808510638297873,0.8518041237113401,0.05717916137229987,0.008361986082090378,0.4483493238122773,0.249,0.555,Intermédiaire
28465,72167,72,703.000000000001,732.000000000003,10.49,26.5,1.0,0.0,2.0,0.793,-3.96,0.949,0.94,0.184,0.009,0.034,67.02,0.7682291666666665,0.30298040507162854,0.8191489361702127,0.9484536082474224,0.011435832274459974,0.012563051101249079,0.5166153677930765,0.335,0.648,Tendu
28466,72168,72,2100.0,2185.00000000001,15.85,74.0,0.9,0.1,28.0,0.696,-3.89,0.895,0.855,0.154,0.041,0.092,132.49,0.5156249999999998,0.30413304791700974,0.6276595744680851,0.8389175257731958,0.052096569250317665,0.025704175172167394,0.6027647271856109,0.313,0.52,Intermédiaire
28467,72169,72,1496.0,1467.00000000001,18.47,35.0,1.0,0.0,11.0,0.79,1.98,0.949,0.925,0.156,0.024,0.042,81.0,0.7604166666666665,0.4007903836654043,0.8191489361702127,0.9291237113402062,0.030495552731893267,0.015369113641518486,0.5760584801734309,0.382,0.664,Tendu
28468,72170,72,175.0,182.0,8.71,12.5,1.0,0.0,0.0,0.745,-3.85,0.875,0.742,0.146,0.134,0.0,20.09,0.6432291666666665,0.3047917009715133,0.5567375886524824,0.6932989690721649,0.17026683608640408,0.0031432717725764594,0.4073877971269439,0.21,0.517,Intermédiaire
28469,72171,72,104.0,101.0,8.24,9.3,1.0,0.0,0.0,0.673,2.97,0.909,0.766,0.067,0.143,0.0,12.62,0.45572916666666674,0.4170920467643669,0.6773049645390072,0.7242268041237113,0.18170266836086402,0.0016438950074968836,0.3666903633753196,0.194,0.53,Intermédiaire
28470,72172,72,1454.0,1444.99999999999,12.23,57.5,0.9,0.1,8.0,0.717,0.62,0.931,0.884,0.166,0.047,0.067,118.89,0.5703124999999998,0.3783961798122839,0.7553191489361706,0.8762886597938144,0.05972045743329098,0.02297438614872934,0.5738163074884934,0.338,0.588,Intermédiaire
28471,72173,72,1233.0,1234.0,18.77,33.0,1.0,0.0,6.0,0.678,-0.08,0.949,0.866,0.143,0.084,0.013,65.69,0.46875,0.36686975135847194,0.8191489361702127,0.8530927835051545,0.10673443456162644,0.012296093792339329,0.5608358800131293,0.323,0.577,Intermédiaire
28472,72174,72,105.0,107.0,6.78,8.9,1.0,0.0,0.0,0.736,-1.87,0.926,0.851,0.157,0.074,0.0,15.49,0.6197916666666665,0.33739502716943853,0.7375886524822697,0.8337628865979381,0.0940279542566709,0.002219960779354766,0.36743720344345976,0.214,0.583,Intermédiaire
28473,72175,72,1524.0,1568.0,49.39,19.2,1.0,0.0,14.0,0.695,-2.81,0.932,0.772,0.133,0.16,0.065,30.86,0.513020833333333,0.3219166803886053,0.7588652482269507,0.7319587628865979,0.20330368487928843,0.005305023815402032,0.5775185808864477,0.317,0.549,Intermédiaire
28474,72176,72,4016.0,4344.00000000001,68.36,35.2,0.9,0.1,35.0,0.646,-7.55,0.862,0.825,0.116,0.037,0.113,58.75,0.3854166666666665,0.24386629342993582,0.5106382978723403,0.8002577319587627,0.04701397712833545,0.010903098511261384,0.653830926600873,0.286,0.438,Intermédiaire
28475,72177,72,336.0,349.0,11.5,14.9,1.0,0.0,1.0,0.778,-3.72,0.896,0.804,0.152,0.092,0.0,29.22,0.7291666666666665,0.3069323233986498,0.6312056737588652,0.7731958762886597,0.11689961880559085,0.004975843374340385,0.45857037104606335,0.26,0.568,Intermédiaire
28476,72178,72,197.0,191.0,11.1,9.6,1.0,0.0,0.0,0.677,3.14,0.913,0.711,0.179,0.202,0.0,17.75,0.46614583333333326,0.41989132224600695,0.6914893617021276,0.6533505154639174,0.2566709021601017,0.0026735874847202065,0.4166680446784353,0.221,0.53,Intermédiaire
28477,72179,72,1881.0,1916.0,15.13,70.9,0.9,0.1,22.0,0.705,-1.83,0.881,0.837,0.14,0.044,0.079,124.32,0.5390624999999998,0.33805368022394205,0.5780141843971633,0.8157216494845361,0.05590851334180432,0.024064294560293208,0.5940915373899212,0.306,0.516,Intermédiaire
28478,72180,72,5080.00000000001,5310.99999999999,5.05,620.2,0.7,0.3,59.0,0.562,-4.35,0.831,0.816,0.151,0.014,0.202,1005.94,0.16666666666666674,0.296558537790219,0.4007092198581561,0.7886597938144329,0.017789072426937738,0.20102286800466473,0.6723446722963811,0.242,0.361,Détendu
28479,72181,72,145182.0,142991.0,52.81,1606.1,0.4,0.6,1168.0,0.607,1.53,0.9,0.868,0.217,0.033,0.249,2749.14,0.2838541666666665,0.39338053680223944,0.645390070921986,0.8556701030927834,0.041931385006353246,0.5509175904794593,0.9364905943769307,0.455,0.486,Intermédiaire
28480,72182,72,1550.0,1574.0,36.31,24.2,1.0,0.0,12.0,0.741,-1.52,0.926,0.763,0.146,0.163,0.029,42.69,0.6328124999999998,0.3431582413963445,0.7375886524822697,0.720360824742268,0.2071156289707751,0.007679538826230865,0.5788505807289893,0.333,0.576,Intermédiaire
28481,72183,72,1063.0,1050.0,30.05,20.9,1.0,0.0,5.0,0.66,1.24,0.894,0.753,0.132,0.141,0.04,35.37,0.421875,0.38860530215708877,0.624113475177305,0.7074742268041236,0.17916137229987292,0.006210270028321561,0.5491570363958131,0.274,0.499,Intermédiaire
28482,72184,72,346.0,381.0,7.97,21.3,1.0,0.0,8.0,0.727,-9.19,0.953,0.906,0.162,0.047,0.0,43.41,0.5963541666666665,0.21686151819529068,0.833333333333333,0.9046391752577319,0.05972045743329098,0.007824057068648173,0.4608743667071372,0.271,0.588,Intermédiaire
28483,72185,72,658.0,662.0,11.83,27.4,1.0,0.0,3.0,0.721,-0.6,0.954,0.846,0.167,0.108,0.022,55.62,0.5807291666666665,0.35830726164992593,0.8368794326241131,0.8273195876288659,0.1372299872935197,0.010274845596308362,0.5114108398785358,0.31,0.605,Tendu
28484,72186,72,879.0,893.999999999999,15.01,28.0,1.0,0.0,4.0,0.752,-1.68,0.921,0.889,0.153,0.033,0.0,58.56,0.6614583333333333,0.34052362917833034,0.7198581560283688,0.8827319587628866,0.041931385006353246,0.010864961752845705,0.5341970796599377,0.317,0.594,Intermédiaire
28485,72187,72,1618.0,1665.0,32.73,26.3,1.0,0.0,3.0,0.709,-2.82,0.876,0.798,0.144,0.078,0.056,49.43,0.5494791666666665,0.3217520171249795,0.5602836879432624,0.7654639175257731,0.09911054637865312,0.00903239015108178,0.5822314088403225,0.294,0.505,Intermédiaire
28486,72188,72,159.0,150.0,5.7,14.7,1.0,0.0,0.0,0.681,6.0,0.902,0.816,0.113,0.086,0.0,27.89,0.4765625,0.4669850156430101,0.6524822695035462,0.7886597938144329,0.10927573062261753,0.004708886065430635,0.3998782091983248,0.218,0.544,Intermédiaire
28487,72189,72,2038.0,2210.0,24.19,47.4,0.9,0.1,31.0,0.643,-7.78,0.895,0.861,0.118,0.034,0.144,84.25,0.3776041666666665,0.24007903836654046,0.6276595744680851,0.8466494845360824,0.043202033036848796,0.016021452930207722,0.6004046259494554,0.284,0.473,Intermédiaire
28488,72190,72,287.0,278.0,12.15,12.8,1.0,0.0,1.0,0.731,3.24,0.916,0.871,0.108,0.045,0.007,23.62,0.6067708333333333,0.4215379548822658,0.7021276595744683,0.8595360824742266,0.05717916137229987,0.003851812599983541,0.44619053021602106,0.263,0.589,Intermédiaire
28489,72191,72,3186.0,3140.0,53.96,31.3,0.9,0.1,32.0,0.712,1.46,0.93,0.864,0.136,0.066,0.061,59.04,0.5572916666666665,0.39222789395685825,0.75177304964539,0.8505154639175256,0.08386277001270649,0.010961307247790578,0.6355943218623322,0.371,0.584,Intermédiaire
28490,72192,72,105.0,103.0,6.8,9.4,1.0,0.0,0.0,0.825,1.94,0.906,0.828,0.029,0.078,0.0,15.44,0.8515624999999996,0.40013173061090074,0.666666666666667,0.804123711340206,0.09911054637865312,0.0022099247902980083,0.36743720344345976,0.232,0.63,Tendu
28491,72193,72,446.0,440.999999999999,25.9,10.8,1.0,0.0,1.0,0.75,1.13,0.904,0.747,0.149,0.157,0.0,17.22,0.65625,0.38679400625720406,0.6595744680851063,0.6997422680412371,0.19949174078780177,0.0025672060007185765,0.4808269216350947,0.272,0.566,Intermédiaire
28492,72194,72,272.0,267.0,6.16,19.5,1.0,0.0,0.0,0.755,1.87,0.95,0.876,0.153,0.075,0.047,44.16,0.6692708333333333,0.39897908776551955,0.8226950354609928,0.865979381443299,0.09529860228716645,0.007974596904499535,0.44197610124683545,0.281,0.636,Tendu
28493,72195,72,1853.0,1908.0,32.95,26.3,1.0,0.0,12.0,0.746,-2.88,0.915,0.868,0.146,0.047,0.005,56.24,0.6458333333333333,0.32076403754322413,0.6985815602836882,0.8556701030927834,0.05972045743329098,0.010399291860612156,0.5929104933047745,0.342,0.577,Intermédiaire
28494,72196,72,734.999999999999,693.000000000001,17.88,20.6,1.0,0.0,3.0,0.731,6.06,0.921,0.815,0.128,0.106,0.043,41.11,0.6067708333333333,0.4679729952247654,0.7198581560283688,0.7873711340206184,0.13468869123252858,0.0073624015720373265,0.5201177682742537,0.31,0.596,Intermédiaire
28495,72197,72,679.0,702.000000000003,15.31,19.1,1.0,0.0,1.0,0.774,-3.28,0.955,0.904,0.168,0.051,0.0,44.35,0.71875,0.31417750699818875,0.8404255319148937,0.902061855670103,0.06480304955527319,0.008012733662915215,0.5138824567011233,0.329,0.64,Tendu
28496,72198,72,2631.0,2652.0,10.41,110.6,0.9,0.1,17.0,0.74,-0.79,0.973,0.961,0.128,0.011,0.055,252.74,0.6302083333333333,0.3551786596410341,0.9042553191489362,0.9755154639175256,0.01397712833545108,0.04984072885366926,0.6205187582251447,0.404,0.651,Tendu
28497,72199,72,266.0,256.0,10.32,14.7,1.0,0.0,0.0,0.723,3.91,0.936,0.7,0.133,0.236,0.0,25.78,0.5859374999999998,0.4325703935452001,0.773049645390071,0.6391752577319586,0.2998729351969504,0.004285367327235467,0.44022511724830415,0.257,0.584,Intermédiaire
28498,72200,72,3699.0,3656.0,17.49,89.2,1.0,0.0,17.0,0.718,1.18,0.968,0.95,0.149,0.018,0.08,211.49,0.5729166666666665,0.3876173225753335,0.8865248226950353,0.9613402061855669,0.022871664548919948,0.041561037881844294,0.6473541035451987,0.412,0.637,Tendu
28499,72201,72,234.0,258.0,8.81,16.3,1.0,0.0,0.0,0.715,-9.3,0.834,0.728,0.112,0.106,0.0,26.56,0.5651041666666665,0.2150502222954059,0.4113475177304964,0.6752577319587628,0.13468869123252858,0.004441928756520884,0.430166405691959,0.187,0.436,Intermédiaire
28500,72202,72,207.0,212.0,7.52,16.6,1.0,0.0,0.0,0.81,-2.36,0.926,0.738,0.154,0.188,0.0,27.53,0.8125,0.32932652725177014,0.7375886524822697,0.6881443298969071,0.2388818297331639,0.004636626944221981,0.42055016173677445,0.259,0.615,Tendu
28501,72204,72,517.0,547.999999999999,30.18,9.9,1.0,0.0,2.0,0.675,-5.66,0.898,0.746,0.148,0.153,0.032,17.13,0.4609375,0.2749876502552281,0.6382978723404258,0.6984536082474226,0.19440914866581957,0.002549141220416413,0.4924420322131257,0.241,0.489,Intermédiaire
28502,72205,72,1833.0,1812.0,11.38,69.5,1.0,0.0,4.0,0.756,1.16,0.917,0.908,0.158,0.009,0.038,161.07,0.671875,0.38728799604808173,0.7056737588652484,0.9072164948453607,0.011435832274459974,0.031440746517009996,0.5920559183626635,0.358,0.604,Tendu
28503,72208,72,369.0,402.999999999999,12.53,18.9,0.9,0.1,9.0,0.798,-8.44,0.886,0.669,0.087,0.216,0.056,29.45,0.78125,0.22921126296723204,0.5957446808510638,0.5992268041237113,0.2744599745870394,0.00502200892400147,0.4659310356791387,0.25,0.537,Intermédiaire
28504,72209,72,313.0,302.0,14.64,12.8,1.0,0.0,1.0,0.737,3.64,0.874,0.73,0.171,0.143,0.0,21.38,0.6223958333333333,0.4281244854273012,0.5531914893617023,0.6778350515463917,0.18170266836086402,0.0034022002902408034,0.45300063699916415,0.242,0.533,Intermédiaire
28505,72210,72,299.0,310.999999999999,14.39,13.1,1.0,0.0,1.0,0.656,-3.86,0.93,0.667,0.141,0.264,0.0,20.78,0.41145833333333326,0.3046270377078874,0.75177304964539,0.5966494845360825,0.33545108005082597,0.003281768421559713,0.44940693750746497,0.227,0.505,Intermédiaire
28506,72211,72,633.0,643.0,42.31,10.2,1.0,0.0,3.0,0.745,-1.56,0.857,0.647,0.145,0.21,0.0,14.96,0.6432291666666665,0.34249958834184097,0.4929078014184398,0.5708762886597938,0.2668360864040661,0.0021135792953531365,0.5083636295994353,0.251,0.493,Intermédiaire
28507,72212,72,696.999999999999,702.000000000003,16.31,23.0,1.0,0.0,4.0,0.745,-0.71,0.896,0.81,0.141,0.085,0.091,42.73,0.6432291666666665,0.3564959657500412,0.6312056737588652,0.7809278350515465,0.10800508259212199,0.007687567617476269,0.5159409753398243,0.287,0.557,Intermédiaire
28508,72213,72,5299.00000000001,5278.99999999999,15.25,150.3,0.9,0.1,31.0,0.648,0.38,0.972,0.967,0.153,0.005,0.156,347.48,0.390625,0.37444426148526266,0.9007092198581561,0.9832474226804122,0.0063532401524777635,0.06885692091841343,0.6756695538425136,0.402,0.595,Intermédiaire
28509,72214,72,12.0,11.0,2.71,4.1,1.0,0.0,0.0,0.625,9.09,0.818,0.455,0.083,0.364,0.0,4.43,0.3307291666666665,0.5178659641034086,0.35460992907801403,0.32345360824742264,0.46251588310038116,0.0,0.20209502040450963,0.078,0.386,Détendu
28510,72215,72,1023.0,1029.0,23.41,21.8,1.0,0.0,12.0,0.74,-0.58,0.892,0.824,0.149,0.067,0.034,43.7,0.6302083333333333,0.3586365881771777,0.6170212765957448,0.7989690721649483,0.08513341804320204,0.007882265805177367,0.546137853330662,0.301,0.552,Intermédiaire
28511,72216,72,593.0,591.000000000001,18.86,13.6,1.0,0.0,1.0,0.785,0.34,0.946,0.861,0.176,0.085,0.0,31.44,0.7473958333333335,0.37378560843075914,0.8085106382978724,0.8466494845360824,0.10800508259212199,0.0054214412884604195,0.5032288464537804,0.324,0.644,Tendu
28512,72217,72,2463.0,2401.99999999999,22.94,50.6,1.0,0.0,16.0,0.729,2.54,0.953,0.902,0.122,0.051,0.05,107.37,0.6015624999999998,0.41001152642845384,0.833333333333333,0.8994845360824741,0.06480304955527319,0.020662094270052406,0.615321861526991,0.386,0.627,Tendu
28513,72218,72,302.0,298.999999999999,14.54,12.2,1.0,0.0,0.0,0.71,1.0,0.881,0.722,0.167,0.159,0.0,20.77,0.552083333333333,0.38465338383006753,0.5780141843971633,0.6675257731958762,0.2020330368487929,0.0032797612237483614,0.4501909343965079,0.231,0.513,Intermédiaire
28514,72219,72,768.0,861.0,25.13,15.5,1.0,0.0,4.0,0.743,-10.8,0.859,0.8,0.189,0.059,0.003,30.56,0.6380208333333333,0.19035073275152314,0.5,0.768041237113402,0.0749682337992376,0.0052448078810614866,0.5235736102022451,0.253,0.484,Intermédiaire
28515,72220,72,876.0,930.000000000002,30.26,16.5,1.0,0.0,4.0,0.75,-5.81,0.882,0.755,0.098,0.126,0.042,28.95,0.65625,0.2725177013008398,0.5815602836879434,0.7100515463917525,0.16010165184243966,0.004921649033433894,0.5339280149570341,0.279,0.522,Intermédiaire
28516,72221,72,360.999999999999,377.0,10.81,20.1,1.0,0.0,1.0,0.638,-4.24,0.921,0.782,0.118,0.139,0.024,33.4,0.36458333333333326,0.2983698336901038,0.7198581560283688,0.7448453608247423,0.17662007623888185,0.005814852059485315,0.4642087586413076,0.231,0.497,Intermédiaire
28517,72222,72,255.0,284.0,9.96,14.9,1.0,0.0,0.0,0.689,-10.21,0.8,0.754,0.145,0.047,0.0,25.6,0.49739583333333304,0.20006586530545037,0.29078014184397194,0.7087628865979381,0.05972045743329098,0.00424923776663114,0.43691028266452964,0.168,0.385,Détendu
28518,72223,72,2585.0,2632.99999999999,43.58,33.2,0.9,0.1,25.0,0.748,-1.82,0.904,0.837,0.141,0.067,0.056,59.32,0.6510416666666665,0.33821834348756796,0.6595744680851063,0.8157216494845361,0.08513341804320204,0.01101750878650842,0.6191295356843741,0.351,0.567,Intermédiaire
28519,72224,72,529.0,535.000000000001,5.82,40.0,1.0,0.0,1.0,0.763,-1.12,0.926,0.879,0.136,0.048,0.005,90.89,0.6901041666666665,0.34974477194137993,0.7375886524822697,0.8698453608247423,0.060991105463786534,0.017354232276945124,0.49424648597645354,0.3,0.607,Tendu
28520,72225,72,671.0,665.0,8.6,38.0,1.0,0.0,2.0,0.744,0.9,0.899,0.85,0.168,0.049,0.058,78.02,0.6406249999999998,0.38300675119380867,0.6418439716312059,0.8324742268041236,0.06226175349428209,0.014770968693735736,0.5129500075076568,0.292,0.57,Intermédiaire
28521,72226,72,1325.0,1320.0,16.91,33.0,1.0,0.0,4.0,0.772,0.38,0.962,0.912,0.174,0.05,0.029,78.36,0.7135416666666665,0.37444426148526266,0.8652482269503543,0.9123711340206184,0.06353240152477764,0.014839213419321687,0.5665014256818518,0.373,0.658,Tendu
